t_day,泥饼含固率,目标含固率,湿泥饼产量,滤液量,滤液TSS,干固体产率,上清液TSS,浓缩含固率,轨迹
0.7083333333333333,28.0,28.0,12.513647175484703,38.56246374486104,1854.3046357615904,3503.821209135717,218.5104903529254,7.0,健康
0.71875,28.0,28.0,12.522851710677443,38.59082874106723,1854.304635761591,3506.398478989684,218.69582318103699,7.0,健康
0.7291666666666666,28.0,28.0,12.534992272469783,38.628241492713016,1854.3046357615904,3509.797836291539,218.94033654414875,7.0,健康
0.7395833333333333,28.0,28.0,12.55001915558246,38.67454882638676,1854.304635761591,3514.005363563089,219.24308154592688,7.0,健康
0.75,28.0,28.0,12.56766985194398,38.728941788643695,1854.304635761591,3518.9475585443147,219.59883036411262,7.0,健康
0.7604166666666666,28.0,28.0,12.588682490144208,38.79369502064849,1854.3046357615904,3524.8310972403783,220.02253926608535,7.0,健康
0.7708333333333333,28.0,28.0,12.61369952690628,38.87078833801731,1854.304635761591,3531.8358675337586,220.52727894909526,7.0,健康
0.78125,28.0,28.0,12.642272819606431,38.95884072980759,1854.3046357615904,3539.8363894898007,221.10414729920998,7.0,健康
0.7916666666666666,28.0,28.0,12.673201040048585,39.05415014382321,1854.3046357615904,3548.4962912136043,221.72901448546253,7.0,健康
0.8020833333333333,28.0,28.0,12.70450096937329,39.15060502806871,1854.304635761591,3557.2602714245213,222.361873728492,7.0,健康
0.8125,28.0,28.0,12.734701805826715,39.24367291183334,1854.304635761591,3565.7165056314802,222.9729704858492,7.0,健康
0.8229166666666666,28.0,28.0,12.763241161544022,39.331620722309125,1854.304635761591,3573.707525232326,223.5508640202564,7.0,健康
0.8333333333333333,28.0,28.0,12.790058116148064,39.414260725272584,1854.3046357615917,3581.2162725214575,224.09424931614421,7.0,健康
0.84375,28.0,28.0,12.815239892236253,39.491861708728045,1854.304635761591,3588.267169826151,224.60482690825324,7.0,健康
0.8541666666666666,28.0,28.0,12.838881257263747,39.56471571115969,1854.3046357615917,3594.8867520338495,225.08445882487413,7.0,健康
0.8645833333333333,28.0,28.0,12.861031995223872,39.63297614854704,1854.304635761591,3601.088958662684,225.53410176684068,7.0,健康
0.875,28.0,28.0,12.881652145490309,39.69651987691914,1854.3046357615901,3606.8626007372864,225.95289477438084,7.0,健康
0.8854166666666666,28.0,28.0,12.90056613881995,39.754805856363525,1854.304635761591,3612.1585188695863,226.3372224329414,7.0,健康
0.8958333333333333,28.0,28.0,12.917578615827225,39.8072320610186,1854.3046357615904,3616.922012431623,226.6830643094638,7.0,健康
0.90625,28.0,28.0,12.932480159701354,39.85315314520213,1854.304635761591,3621.0944447163793,226.9861123966456,7.0,健康
0.9166666666666666,28.0,28.0,12.944904652998458,39.891440869444224,1854.304635761591,3624.5733028395684,227.23887031592577,7.0,健康
0.9270833333333331,28.0,28.0,12.954504248991952,39.92102329791399,1854.3046357615904,3627.2611897177467,227.43421274028344,7.0,健康
