t_day,cake_solids_pct,target_pct,wet_cake_m3d,filtrate_m3d,filtrate_tss,dry_solids_kgd,overflow_tss,thickened_pct,track
69.02083333,28.00000000,28.00000000,13.25259249,40.83962174,1854.30463576,3710.72589585,233.52303896,7.00000000,healthy
69.03125000,28.00000000,28.00000000,13.25489004,40.84670197,1854.30463576,3711.36921245,233.57014338,7.00000000,healthy
69.04166667,28.00000000,28.00000000,13.25664389,40.85210667,1854.30463576,3711.86028810,233.60610233,7.00000000,healthy
69.05208333,28.00000000,28.00000000,13.25770389,40.85537321,1854.30463576,3712.15708918,233.62783631,7.00000000,healthy
69.06250000,28.00000000,28.00000000,13.25755640,40.85491870,1854.30463576,3712.11579149,233.62481215,7.00000000,healthy
69.07291667,28.00000000,28.00000000,13.25549193,40.84855676,1854.30463576,3711.53773965,233.58248359,7.00000000,healthy
69.08333333,28.00000000,28.00000000,13.25105804,40.83489315,1854.30463576,3710.29625149,233.49158137,7.00000000,healthy
69.09375000,28.00000000,28.00000000,13.24424019,40.81388302,1854.30463576,3708.38725231,233.35182314,7.00000000,healthy
69.10416667,28.00000000,28.00000000,13.23537136,40.78655256,1854.30463576,3705.90398062,233.17005747,7.00000000,healthy
69.11458333,28.00000000,28.00000000,13.22493269,40.75438442,1854.30463576,3702.98115351,232.95616902,7.00000000,healthy
69.12500000,28.00000000,28.00000000,13.21331450,40.71858141,1854.30463576,3699.72805929,232.71817681,7.00000000,healthy
69.13541667,28.00000000,28.00000000,13.20060952,40.67942935,1854.30463576,3696.17066659,232.45800054,7.00000000,healthy
69.14583333,28.00000000,28.00000000,13.18676329,40.63676033,1854.30463576,3692.29372035,232.17454594,7.00000000,healthy
69.15625000,28.00000000,28.00000000,13.17174529,40.59048038,1854.30463576,3688.08868121,231.86721288,7.00000000,healthy
69.16666667,28.00000000,28.00000000,13.15552590,40.54049817,1854.30463576,3683.54725071,231.53542177,7.00000000,healthy
69.17708333,28.00000000,28.00000000,13.13816532,40.48699926,1854.30463576,3678.68629063,231.18043313,7.00000000,healthy
69.18750000,28.00000000,28.00000000,13.11984303,40.43053667,1854.30463576,3673.55604711,230.80594376,7.00000000,healthy
69.19791667,28.00000000,28.00000000,13.10075194,40.37170495,1854.30463576,3668.21054274,230.41592084,7.00000000,healthy
69.20833333,28.00000000,28.00000000,13.08109799,40.31113871,1854.30463576,3662.70743786,230.01459044,7.00000000,healthy
69.21875000,28.00000000,28.00000000,13.06109206,40.24948776,1854.30463576,3657.10577569,229.60627183,7.00000000,healthy
69.22916667,28.00000000,28.00000000,13.04086930,40.18716864,1854.30463576,3651.44340269,229.19373213,7.00000000,healthy
69.23958333,28.00000000,28.00000000,13.02055148,40.12455661,1854.30463576,3645.75441554,228.77946009,7.00000000,healthy
69.25000000,28.00000000,28.00000000,13.00028799,40.06211196,1854.30463576,3640.08063657,228.36650168,7.00000000,healthy
69.26041667,28.00000000,28.00000000,12.97997972,39.99952933,1854.30463576,3634.39432022,227.95283718,7.00000000,healthy
69.27083333,28.00000000,28.00000000,12.95758006,39.93050180,1854.30463576,3628.12241557,227.49681216,7.00000000,healthy
69.28125000,28.00000000,28.00000000,12.93102821,39.84867877,1854.30463576,3620.68789861,226.95657965,7.00000000,healthy
69.29166667,28.00000000,28.00000000,12.90102629,39.75622388,1854.30463576,3612.28736219,226.34657489,7.00000000,healthy
69.30208333,28.00000000,28.00000000,12.87009190,39.66089545,1854.30463576,3603.62573269,225.71808138,7.00000000,healthy
69.31250000,28.00000000,28.00000000,12.84065795,39.57019083,1854.30463576,3595.38422616,225.12051532,7.00000000,healthy
69.32291667,28.00000000,28.00000000,12.81559757,39.49296395,1854.30463576,3588.36732018,224.61208138,7.00000000,healthy
69.33333333,28.00000000,28.00000000,12.79760680,39.43752301,1854.30463576,3583.32990522,224.24727099,7.00000000,healthy
69.34375000,28.00000000,28.00000000,12.78766503,39.40688613,1854.30463576,3580.54620967,224.04574437,7.00000000,healthy
69.35416667,28.00000000,28.00000000,12.78638663,39.40294656,1854.30463576,3580.18825703,224.01983383,7.00000000,healthy
69.36458333,28.00000000,28.00000000,12.79239754,39.42146998,1854.30463576,3581.87131184,224.14166948,7.00000000,healthy
69.37500000,28.00000000,28.00000000,12.80356577,39.45588636,1854.30463576,3584.99841659,224.36808701,7.00000000,healthy
69.38541667,28.00000000,28.00000000,12.81881845,39.50288950,1854.30463576,3589.26916513,224.67741013,7.00000000,healthy
69.39583333,28.00000000,28.00000000,12.83788280,39.56163884,1854.30463576,3594.60718492,225.06419673,7.00000000,healthy
69.40625000,28.00000000,28.00000000,12.86069154,39.63192700,1854.30463576,3600.99363234,225.52718902,7.00000000,healthy
69.41666667,28.00000000,28.00000000,12.88726758,39.71382458,1854.30463576,3608.43492237,226.06698038,7.00000000,healthy
69.42708333,28.00000000,28.00000000,12.91741811,39.80673743,1854.30463576,3616.87707008,226.67980070,7.00000000,healthy
69.43750000,28.00000000,28.00000000,12.95029089,39.90803927,1854.30463576,3626.08144922,227.34846932,7.00000000,healthy
69.44791667,28.00000000,28.00000000,12.98441351,40.01319264,1854.30463576,3635.63578146,228.04313258,7.00000000,healthy
69.45833333,28.00000000,28.00000000,13.01827892,40.11755342,1854.30463576,3645.11809891,228.73313639,7.00000000,healthy
69.46875000,28.00000000,28.00000000,13.05071394,40.21750621,1854.30463576,3654.19990195,229.39453490,7.00000000,healthy
69.47916667,28.00000000,28.00000000,13.08090997,40.31055930,1854.30463576,3662.65479202,230.01075202,7.00000000,healthy
69.48958333,28.00000000,28.00000000,13.10835807,40.39514427,1854.30463576,3670.34026063,230.57128903,7.00000000,healthy
69.50000000,28.00000000,28.00000000,13.13279503,40.47044998,1854.30463576,3677.18260719,231.07065213,7.00000000,healthy
69.51041667,28.00000000,28.00000000,13.15412497,40.53618103,1854.30463576,3683.15499159,231.50677004,7.00000000,healthy
69.52083333,28.00000000,28.00000000,13.17236747,40.59239773,1854.30463576,3688.26289284,231.87994320,7.00000000,healthy
69.53125000,28.00000000,28.00000000,13.18761976,40.63939966,1854.30463576,3692.53353183,232.19207643,7.00000000,healthy
69.54166667,28.00000000,28.00000000,13.19977846,40.67686833,1854.30463576,3695.93796985,232.44098469,7.00000000,healthy
69.55208333,28.00000000,28.00000000,13.20843737,40.70355191,1854.30463576,3698.36246466,232.61829197,7.00000000,healthy
69.56250000,28.00000000,28.00000000,13.21329684,40.71852700,1854.30463576,3699.72311514,232.71781515,7.00000000,healthy
69.57291667,28.00000000,28.00000000,13.21430605,40.72163701,1854.30463576,3700.00569380,232.73848553,7.00000000,healthy
69.58333333,28.00000000,28.00000000,13.21167756,40.71353698,1854.30463576,3699.26971799,232.68465062,7.00000000,healthy
69.59375000,28.00000000,28.00000000,13.20581967,40.69548512,1854.30463576,3697.62950855,232.56468569,7.00000000,healthy
69.60416667,28.00000000,28.00000000,13.19716811,40.66882416,1854.30463576,3695.20706962,232.38754018,7.00000000,healthy
69.61458333,28.00000000,28.00000000,13.18617964,40.63496174,1854.30463576,3692.13029824,232.16259981,7.00000000,healthy
69.62500000,28.00000000,28.00000000,13.17333042,40.59536516,1854.30463576,3688.53251680,231.89964606,7.00000000,healthy
69.63541667,28.00000000,28.00000000,13.15902718,40.55128785,1854.30463576,3684.52761163,231.60703447,7.00000000,healthy
69.64583333,28.00000000,28.00000000,13.14363578,40.50385720,1854.30463576,3680.21801882,231.29227657,7.00000000,healthy
69.65625000,28.00000000,28.00000000,13.12748288,40.45407990,1854.30463576,3675.69520716,230.96207422,7.00000000,healthy
69.66666667,28.00000000,28.00000000,13.11076967,40.40257592,1854.30463576,3671.01550737,230.62055602,7.00000000,healthy
69.67708333,28.00000000,28.00000000,13.09363284,40.34976651,1854.30463576,3666.21719526,230.27052758,7.00000000,healthy
69.68750000,28.00000000,28.00000000,13.07620597,40.29606330,1854.30463576,3661.33767168,229.91472632,7.00000000,healthy
69.69791667,28.00000000,28.00000000,13.05860702,40.24182979,1854.30463576,3656.40996478,229.55556654,7.00000000,healthy
69.70833333,28.00000000,28.00000000,13.04101820,40.18762750,1854.30463576,3651.48509493,229.19676892,7.00000000,healthy
69.71875000,28.00000000,28.00000000,13.02373068,40.13435372,1854.30463576,3646.64458983,228.84426892,7.00000000,healthy
69.72916667,28.00000000,28.00000000,13.00714870,40.08325416,1854.30463576,3642.00163583,228.50629600,7.00000000,healthy
69.73958333,28.00000000,28.00000000,12.99166810,40.03554864,1854.30463576,3637.66706833,228.19089573,7.00000000,healthy
69.75000000,28.00000000,28.00000000,12.97763626,39.99230766,1854.30463576,3633.73815315,227.90511605,7.00000000,healthy
69.76041667,28.00000000,28.00000000,12.96543184,39.95469813,1854.30463576,3630.32091648,227.65663477,7.00000000,healthy
69.77083333,28.00000000,28.00000000,12.95535089,39.92363234,1854.30463576,3627.49825006,227.45144333,7.00000000,healthy
69.78125000,28.00000000,28.00000000,12.94767321,39.89997254,1854.30463576,3625.34849797,227.29520296,7.00000000,healthy
69.79166667,28.00000000,28.00000000,12.94294589,39.88540469,1854.30463576,3624.02485012,227.19901713,7.00000000,healthy
69.80208333,28.00000000,28.00000000,12.94174484,39.88170348,1854.30463576,3623.68855418,227.17458121,7.00000000,healthy
69.81250000,28.00000000,28.00000000,12.94451746,39.89024769,1854.30463576,3624.46488975,227.23099235,7.00000000,healthy
69.82291667,28.00000000,28.00000000,12.95174768,39.91252857,1854.30463576,3626.48935050,227.37811454,7.00000000,healthy
69.83333333,28.00000000,28.00000000,12.96362793,39.94913914,1854.30463576,3629.81582130,227.61991355,7.00000000,healthy
69.84375000,28.00000000,28.00000000,12.97989609,39.99927163,1854.30463576,3634.37090586,227.95113427,7.00000000,healthy
69.85416667,28.00000000,28.00000000,12.99996886,40.06112853,1854.30463576,3639.99128069,228.35999968,7.00000000,healthy
69.86458333,28.00000000,28.00000000,13.02293408,40.13189891,1854.30463576,3646.42154312,228.82802960,7.00000000,healthy
69.87500000,28.00000000,28.00000000,13.04752609,40.20768246,1854.30463576,3653.30730657,229.32950665,7.00000000,healthy
69.88541667,28.00000000,28.00000000,13.07247452,40.28456433,1854.30463576,3660.29286484,229.83856176,7.00000000,healthy
69.89583333,28.00000000,28.00000000,13.09680179,40.35953205,1854.30463576,3667.10450130,230.33524387,7.00000000,healthy
69.90625000,28.00000000,28.00000000,13.11988035,40.43065170,1854.30463576,3673.56649883,230.80670652,7.00000000,healthy
69.91666667,28.00000000,28.00000000,13.14135261,40.49682131,1854.30463576,3679.57873140,231.24559537,7.00000000,healthy
69.92708333,28.00000000,28.00000000,13.16103812,40.55748482,1854.30463576,3685.09067376,231.64816741,7.00000000,healthy
69.93750000,28.00000000,28.00000000,13.17886771,40.61242907,1854.30463576,3690.08295925,232.01295420,7.00000000,healthy
69.94791667,28.00000000,28.00000000,13.19482623,40.66160737,1854.30463576,3694.55134484,232.33959554,7.00000000,healthy
69.95833333,28.00000000,28.00000000,13.20892786,40.70506339,1854.30463576,3698.49979981,232.62833664,7.00000000,healthy
69.96875000,28.00000000,28.00000000,13.22121760,40.74293587,1854.30463576,3701.94092809,232.88006004,7.00000000,healthy
69.97916667,28.00000000,28.00000000,13.23176133,40.77542777,1854.30463576,3704.89317251,233.09608170,7.00000000,healthy
69.98958333,28.00000000,28.00000000,13.24064109,40.80279192,1854.30463576,3707.37950399,233.27805515,7.00000000,healthy
70.00000000,28.00000000,28.00000000,13.24795839,40.82534118,1854.30463576,3709.42835054,233.42803924,7.00000000,healthy
70.01041667,28.00000000,28.00000000,13.25382389,40.84341648,1854.30463576,3711.07068973,233.54828486,7.00000000,healthy
70.02083333,28.00000000,28.00000000,13.25835342,40.85737481,1854.30463576,3712.33895627,233.64115425,7.00000000,healthy
70.03125000,28.00000000,28.00000000,13.26166368,40.86757584,1854.30463576,3713.26583113,233.70903164,7.00000000,healthy
70.04166667,28.00000000,28.00000000,13.26383010,40.87425195,1854.30463576,3713.87242889,233.75345733,7.00000000,healthy
70.05208333,28.00000000,28.00000000,13.26466774,40.87683324,1854.30463576,3714.10696705,233.77063495,7.00000000,healthy
70.06250000,28.00000000,28.00000000,13.26349731,40.87322639,1854.30463576,3713.77924573,233.74663268,7.00000000,healthy
70.07291667,28.00000000,28.00000000,13.25952547,40.86098666,1854.30463576,3712.66713261,233.66518680,7.00000000,healthy
70.08333333,28.00000000,28.00000000,13.25238182,40.83897254,1854.30463576,3710.66690868,233.51871998,7.00000000,healthy
70.09375000,28.00000000,28.00000000,13.24229167,40.80787840,1854.30463576,3707.84166653,233.31188501,7.00000000,healthy
70.10416667,28.00000000,28.00000000,13.22996474,40.76989133,1854.30463576,3704.39012613,233.05926881,7.00000000,healthy
70.11458333,28.00000000,28.00000000,13.21627119,40.72769284,1854.30463576,3700.55593209,232.77873645,7.00000000,healthy
70.12500000,28.00000000,28.00000000,13.20190683,40.68342716,1854.30463576,3696.53391121,232.48456335,7.00000000,healthy
70.13541667,28.00000000,28.00000000,13.18719508,40.63809097,1854.30463576,3692.41462287,232.18338401,7.00000000,healthy
70.14583333,28.00000000,28.00000000,13.17221656,40.59193267,1854.30463576,3688.22063766,231.87685543,7.00000000,healthy
70.15625000,28.00000000,28.00000000,13.15696883,40.54494476,1854.30463576,3683.95127209,231.56493369,7.00000000,healthy
70.16666667,28.00000000,28.00000000,13.14137754,40.49689813,1854.30463576,3679.58571102,231.24610501,7.00000000,healthy
70.17708333,28.00000000,28.00000000,13.12539924,40.44765887,1854.30463576,3675.11178623,230.91948928,7.00000000,healthy
70.18750000,28.00000000,28.00000000,13.10906839,40.39733319,1854.30463576,3670.53914857,230.58579988,7.00000000,healthy
70.19791667,28.00000000,28.00000000,13.09242284,40.34603773,1854.30463576,3665.87839469,230.24581825,7.00000000,healthy
70.20833333,28.00000000,28.00000000,13.07552262,40.29395745,1854.30463576,3661.14633226,229.90077749,7.00000000,healthy
70.21875000,28.00000000,28.00000000,13.05845313,40.24135557,1854.30463576,3656.36687725,229.55242675,7.00000000,healthy
70.22916667,28.00000000,28.00000000,13.04125985,40.18837220,1854.30463576,3651.55275919,229.20169750,7.00000000,healthy
70.23958333,28.00000000,28.00000000,13.02400726,40.13520603,1854.30463576,3646.72203144,228.84990727,7.00000000,healthy
70.25000000,28.00000000,28.00000000,13.00684660,40.08232320,1854.30463576,3641.91704796,228.50013990,7.00000000,healthy
70.26041667,28.00000000,28.00000000,12.99001165,40.03044405,1854.30463576,3637.20326103,228.15715439,7.00000000,healthy
70.27083333,28.00000000,28.00000000,12.97375848,39.98035778,1854.30463576,3632.65237538,227.82615662,7.00000000,healthy
70.28125000,28.00000000,28.00000000,12.95836123,39.93290911,1854.30463576,3628.34114528,227.51271159,7.00000000,healthy
70.29166667,28.00000000,28.00000000,12.94417143,39.88918133,1854.30463576,3624.36799926,227.22395175,7.00000000,healthy
70.30208333,28.00000000,28.00000000,12.93151921,39.85019186,1854.30463576,3620.82537929,226.96656655,7.00000000,healthy
70.31250000,28.00000000,28.00000000,12.92068992,39.81681995,1854.30463576,3617.79317675,226.74632871,7.00000000,healthy
70.32291667,28.00000000,28.00000000,12.91209408,39.79033075,1854.30463576,3615.38634354,226.57155501,7.00000000,healthy
70.33333333,28.00000000,28.00000000,12.90613261,39.77195967,1854.30463576,3613.71713029,226.45036572,7.00000000,healthy
70.34375000,28.00000000,28.00000000,12.90317646,39.76284990,1854.30463576,3612.88940841,226.39027751,7.00000000,healthy
70.35416667,28.00000000,28.00000000,12.90383418,39.76487676,1854.30463576,3613.07357072,226.40364633,7.00000000,healthy
70.36458333,28.00000000,28.00000000,12.90863154,39.77966045,1854.30463576,3614.41683025,226.50116363,7.00000000,healthy
70.37500000,28.00000000,28.00000000,12.91792828,39.80830961,1854.30463576,3617.01991916,226.69017411,7.00000000,healthy
70.38541667,28.00000000,28.00000000,12.93229048,39.85256863,1854.30463576,3621.04133553,226.98225432,7.00000000,healthy
70.39583333,28.00000000,28.00000000,12.95211414,39.91365787,1854.30463576,3626.59196046,227.38557213,7.00000000,healthy
70.40625000,28.00000000,28.00000000,12.97681067,39.98976351,1854.30463576,3633.50698871,227.88830478,7.00000000,healthy
70.41666667,28.00000000,28.00000000,13.00485731,40.07619293,1854.30463576,3641.36004659,228.45960386,7.00000000,healthy
70.42708333,28.00000000,28.00000000,13.03459283,40.16782687,1854.30463576,3649.68599147,229.06573534,7.00000000,healthy
70.43750000,28.00000000,28.00000000,13.06470567,40.26062359,1854.30463576,3658.11758703,229.68001031,7.00000000,healthy
70.44791667,28.00000000,28.00000000,13.09432479,40.35189884,1854.30463576,3666.41094099,230.28465813,7.00000000,healthy
70.45833333,28.00000000,28.00000000,13.12293422,40.44006260,1854.30463576,3674.42158220,230.86911286,7.00000000,healthy
70.46875000,28.00000000,28.00000000,13.15024824,40.52423438,1854.30463576,3682.06950749,231.42748833,7.00000000,healthy
70.47916667,28.00000000,28.00000000,13.17609321,40.60387908,1854.30463576,3689.30609883,231.95617840,7.00000000,healthy
70.48958333,28.00000000,28.00000000,13.20034272,40.67860715,1854.30463576,3696.09596110,232.45253769,7.00000000,healthy
70.50000000,28.00000000,28.00000000,13.22289512,40.74810538,1854.30463576,3702.41063460,232.91442565,7.00000000,healthy
